entity,invoice_number,invoice_date,year,item_code,quantity,contact_raw,contact_canonical,status,account_raw,product_line,net,is_product_revenue,is_intra_group,description,item_description,category,category_source
SRND Group Ltd,#SR241197,2025-06-10,2025,,,S M CONTRACTS LTD,S M CONTRACTS LTD,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,8612.5,1,0,S M CONTRACTS LTD - DT-POM-LED Custom pull out mount for rear access to the DVLED display,DT-POM-LED Custom pull out mount for rear access to the DVLED display,Projector Mounts,account
SRND Group Ltd,#SR241163,2025-04-03,2025,,,Sarah Woods,Sarah Woods,Receivable Invoice,Sales - Materials - LED Video Walls,LED Video Walls,16175.24,1,0,Sarah Woods - #Quelle Reve DCI - 10% Aditional Deposit,#Quelle Reve DCI - 10% Aditional Deposit,LED Video Walls,account
SRND Group Ltd,#SR241289,2026-02-05,2026,,,SAS EAS INGENIERIE,SAS EAS INGENIERIE,Receivable Invoice,SRND Store Sales,SRND Store Sales,244.8,1,0,SAS EAS INGENIERIE - Tension bands kit for DYN-2S-510,Tension bands kit for DYN-2S-510,Screen accessories,description-rule
SRND Group Ltd,#SR241359,2026-07-02,2026,,,SCP Galileo,SCP Galileo,Receivable Invoice,SRND Store Sales,SRND Store Sales,5000.0,1,0,SCP Galileo - Acoustic Treatment Design Service - Basic,Acoustic Treatment Design Service - Basic,"Services — design, commissioning & support",description-rule
SRND Group Ltd,#SR241131,2025-01-28,2025,,,Sevenoaks Sound and Vision,Sevenoaks Sound and Vision,Receivable Invoice,SRND Store Sales,SRND Store Sales,1170.0,1,0,Sevenoaks Sound and Vision - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241131,2025-01-28,2025,,,Sevenoaks Sound and Vision,Sevenoaks Sound and Vision,Receivable Invoice,SRND Store Sales,SRND Store Sales,390.0,1,0,Sevenoaks Sound and Vision - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241327,2026-05-11,2026,,,Sigma Design Ltd,Sigma Design Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,390.0,1,0,Sigma Design Ltd - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241187,2025-05-19,2025,,,Skarcon OÜ,Skarcon OÜ,Receivable Invoice,Sales - Materials - Airflow,Airflow,745.42,1,0,Skarcon OÜ - Mistral Commander - Fan Controller 2 Zone,Mistral Commander - Fan Controller 2 Zone,Airflow,account
SRND Group Ltd,#SR241187,2025-05-19,2025,,,Skarcon OÜ,Skarcon OÜ,Receivable Invoice,Sales - Materials - Airflow,Airflow,2086.92,1,0,Skarcon OÜ - Mistral-200 Inline Fan,Mistral-200 Inline Fan,Airflow,account
SRND Group Ltd,#SR241187,2025-05-19,2025,,,Skarcon OÜ,Skarcon OÜ,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,3962.1,1,0,Skarcon OÜ - Hush Box - Medium - Left and Rear (L) / 200mm,Hush Box - Medium - Left and Rear (L) / 200mm,Projector Mounts,account
SRND Group Ltd,#SR241300,2026-03-02,2026,,,Smart Technology Advisers,Smart Technology Advisers,Receivable Invoice,SRND Store Sales,SRND Store Sales,3200.0,1,0,Smart Technology Advisers - Custom front for Wisdom soundbar,Custom front for Wisdom soundbar,Speakers,description-rule
SRND Group Ltd,INV-0002,2023-11-13,2023,,,Smart Technology Advisers Ltd,Smart Technology Advisers Ltd,Receivable Invoice,Sales - Services - Product Design,Product Design,1920.0,1,0,"Smart Technology Advisers Ltd - MMD-XL Marine With Active Isolation and air handeling Stage 1 – Conceptual analysis design and space planning
Produce a set of drawings to prove the technical feasibility to include the space allocation, external dimensions, fixing locations and requirements.","MMD-XL Marine With Active Isolation and air handeling Stage 1 – Conceptual analysis design and space planning
Produce a set of drawings to prove the technical feasibility to include the space allocation, external dimensions, fixing locations and requirements.",Product Design,account
SRND Group Ltd,#SR241208,2025-07-08,2025,,,Sorenson DIGITAL,Sorenson DIGITAL,Receivable Invoice,SRND Store Sales,SRND Store Sales,244.38,1,0,Sorenson DIGITAL - DT Dynamic tension bands kit (2 units),DT Dynamic tension bands kit (2 units),Screen accessories,description-rule
SRND Group Ltd,#SR241208,2025-07-08,2025,,,Sorenson DIGITAL,Sorenson DIGITAL,Receivable Invoice,SRND Store Sales,SRND Store Sales,305.78,1,0,Sorenson DIGITAL - DT black backing for 370 image 2.37,DT black backing for 370 image 2.37,Image surfaces,description-rule
SRND Group Ltd,#SR241323,2026-05-05,2026,,,Sorenson DIGITAL,Sorenson DIGITAL,Receivable Invoice,SRND Store Sales,SRND Store Sales,600.65,1,0,Sorenson DIGITAL - DT-IS-R-ATR-390 - 370 wide in 2.37 - no silicon edge,DT-IS-R-ATR-390 - 370 wide in 2.37 - no silicon edge,Image surfaces,description-rule
SRND Group Ltd,#SR241156,2025-03-20,2025,,,SorensonDIGITAL,SorensonDIGITAL,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,1863.32,1,0,SorensonDIGITAL - Vertical Projector Mirror Mount,Vertical Projector Mirror Mount,Projector Mounts,account
SRND Group Ltd,#SR241238,2025-09-24,2025,,,Special-Elektronik AB,Special-Elektronik AB,Receivable Invoice,SRND Store Sales,SRND Store Sales,5163.75,1,0,"Special-Elektronik AB - Mask 2s - Side Masking Projection Screen - 2.4:1 Aspect - 135"" / ATStudio - White Knitted Screen Surface - Acoustic Transparent","Mask 2s - Side Masking Projection Screen - 2.4:1 Aspect - 135"" / ATStudio - White Knitted Screen Surface - Acoustic Transparent",Masking screens,description-rule
SRND Group Ltd,#SR241229,2025-08-27,2025,,,Specialty Theatre,Specialty Theatre,Receivable Invoice,SRND Store Sales,SRND Store Sales,296.03,1,0,Specialty Theatre - Fabric Walls Tool - Set,Fabric Walls Tool - Set,Tools,description-rule
SRND Group Ltd,#SR241251,2025-10-29,2025,,,Specialty Theatre,Specialty Theatre,Receivable Invoice,SRND Store Sales,SRND Store Sales,295.89,1,0,Specialty Theatre - Fabric Walls Tool - Set,Fabric Walls Tool - Set,Tools,description-rule
SRND Group Ltd,,2025-01-23,2025,,,Stereolabs,Stereolabs,Spend Money,Sales - Materials - LED Control and Power,LED Control and Power,-589.55,0,0,Stereolabs,,LED Control and Power,account
SRND Group Ltd,#SR241172,2025-04-28,2025,,,Stone Audio,Stone Audio,Receivable Invoice,SRND Store Sales,SRND Store Sales,120.0,1,0,Stone Audio - Dynamic Masking Screen - Tension Bands,Dynamic Masking Screen - Tension Bands,Screen accessories,description-rule
SRND Group Ltd,INV-5015,2025-10-20,2025,,,Store Holdings South Ltd,Store Holdings South Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,3750.0,1,0,Store Holdings South Ltd - Sound Isolation Project Discovery,Sound Isolation Project Discovery,"Services — design, commissioning & support",description-rule
SRND Group Ltd,INV-5015,2025-10-20,2025,,,Store Holdings South Ltd,Store Holdings South Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,6500.0,1,0,Store Holdings South Ltd - Sound Isolation Build Guide,Sound Isolation Build Guide,"Services — design, commissioning & support",description-rule
SRND Group Ltd,INV-5015,2025-10-20,2025,,,Store Holdings South Ltd,Store Holdings South Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,5000.0,1,0,Store Holdings South Ltd - Sound Isolation Details,Sound Isolation Details,"Services — design, commissioning & support",description-rule
SRND Group Ltd,INV-5015,2025-10-20,2025,,,Store Holdings South Ltd,Store Holdings South Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,3750.0,1,0,Store Holdings South Ltd - Sound Isolation BOM,Sound Isolation BOM,"Services — design, commissioning & support",description-rule
SRND Group Ltd,INV-5015,2025-10-20,2025,,,Store Holdings South Ltd,Store Holdings South Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,20000.0,1,0,Store Holdings South Ltd - Sound Isolation Project Drawings,Sound Isolation Project Drawings,"Services — design, commissioning & support",description-rule
SRND Group Ltd,INV-5015,2025-10-20,2025,,,Store Holdings South Ltd,Store Holdings South Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,2250.0,1,0,Store Holdings South Ltd - Technical Architecture Project Discovery,Technical Architecture Project Discovery,"Services — design, commissioning & support",description-rule
SRND Group Ltd,INV-5015,2025-10-20,2025,,,Store Holdings South Ltd,Store Holdings South Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,3750.0,1,0,Store Holdings South Ltd - Technical Architecture Design Package,Technical Architecture Design Package,"Services — design, commissioning & support",description-rule
SRND Group Ltd,INV-5015,2025-10-20,2025,,,Store Holdings South Ltd,Store Holdings South Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,3750.0,1,0,Store Holdings South Ltd - AV Systems Project Discovery,AV Systems Project Discovery,"Services — design, commissioning & support",description-rule
SRND Group Ltd,INV-5015,2025-10-20,2025,,,Store Holdings South Ltd,Store Holdings South Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,29195.0,1,0,Store Holdings South Ltd - AV Systems Design Package,AV Systems Design Package,"Services — design, commissioning & support",description-rule
SRND Group Ltd,#SR241196,2025-06-03,2025,,,Studio Electronica,Studio Electronica,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,1125.0,1,0,Studio Electronica - Projector Port Hole (Single Glazed) Custom Size,Projector Port Hole (Single Glazed) Custom Size,Projector Mounts,account
SRND Group Ltd,#SR241328,2026-05-12,2026,,,Sysco Productions Ltd,Sysco Productions Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,3320.0,1,0,Sysco Productions Ltd - Replacement Wrapped Aluminium profile cut to length and wrapped for Leadenhall project to PDF -  Leadenhall Replacement Profile Workings,Replacement Wrapped Aluminium profile cut to length and wrapped for Leadenhall project to PDF -  Leadenhall Replacement Profile Workings,Fabric wall frames & panels,description-rule
SRND Group Ltd,#SR241198,2025-06-12,2025,,,TD Sat & Sound SL,TD Sat & Sound SL,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,559.36,1,0,TD Sat & Sound SL - Ceiling Mount,Ceiling Mount,Projector Mounts,account
SRND Group Ltd,#SR241145,2025-02-24,2025,,,The Media Factory,The Media Factory,Receivable Invoice,Sales - Materials - Video Processors,Video Processors,3411.98,1,0,The Media Factory - Mad VR Envy Core,Mad VR Envy Core,Video Processors,account
SRND Group Ltd,#SR241379,2026-08-10,2026,,,Thibault Pfohl,Thibault Pfohl,Receivable Invoice,SRND Store Sales,SRND Store Sales,7192.6,1,0,Thibault Pfohl - Projector Port Hole (Double Glazed),Projector Port Hole (Double Glazed),Port holes & glass,description-rule
SRND Group Ltd,#SR241185,2025-05-15,2025,,,THINK Group,THINK Group,Receivable Invoice,Sales - Materials - Projectors,Projectors,12928.5,1,0,THINK Group - Bragi Cinema Cinemascope Projector,Bragi Cinema Cinemascope Projector,Projectors,account
SRND Group Ltd,#SR241185,2025-05-15,2025,,,THINK Group,THINK Group,Receivable Invoice,Sales - Materials - Projectors,Projectors,4143.75,1,0,THINK Group - EN63 - Wide Angle Zoom Lens option (1.20-1.70),EN63 - Wide Angle Zoom Lens option (1.20-1.70),Projectors,account
SRND Group Ltd,#SR241185,2025-05-15,2025,,,THINK Group,THINK Group,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,559.37,1,0,THINK Group - Ceiling Mount,Ceiling Mount,Projector Mounts,account
SRND Group Ltd,#SR241004,2024-01-17,2024,,,Tillman Domotics,Tillman Domotics,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,4290.0,1,0,Tillman Domotics - Hush Box M+ for Sony GTZ-380,Hush Box M+ for Sony GTZ-380,Projector Mounts,account
SRND Group Ltd,#SR241065,2024-07-11,2024,,,Tillman Domotics,Tillman Domotics,Receivable Invoice,SRND Store Sales,SRND Store Sales,2118.6,1,0,Tillman Domotics - Projector Port Hole (Double Glazed),Projector Port Hole (Double Glazed),Port holes & glass,description-rule
SRND Group Ltd,#SR241325,2026-05-06,2026,,,Tillman Domotics,Tillman Domotics,Receivable Invoice,SRND Store Sales,SRND Store Sales,1827.0,1,0,Tillman Domotics - Vertical Projector Mirror Mount,Vertical Projector Mirror Mount,Projector Mounts,description-rule
SRND Group Ltd,#SR241345,2026-06-03,2026,,,Tillman Domotics,Tillman Domotics,Receivable Invoice,SRND Store Sales,SRND Store Sales,1023.0,1,0,Tillman Domotics - Mistral-200 Inline Fan,Mistral-200 Inline Fan,Airflow,description-rule
SRND Group Ltd,#SR241345,2026-06-03,2026,,,Tillman Domotics,Tillman Domotics,Receivable Invoice,SRND Store Sales,SRND Store Sales,730.8,1,0,Tillman Domotics - Mistral Commander - Fan Controller 2 Zone,Mistral Commander - Fan Controller 2 Zone,Airflow,description-rule
SRND Group Ltd,#SR241109,2024-11-11,2024,,,Timestate Real Estate Construction Wholesale Clothing Foreign Trade Limited Company,Timestate Real Estate Construction Wholesale Clothing Foreign Trade Limited Company,Receivable Invoice,SRND Store Sales,SRND Store Sales,13845.0,1,0,Timestate Real Estate Construction Wholesale Clothing Foreign Trade Limited Company - Balder Media Room Projector,Balder Media Room Projector,Projectors,description-rule
SRND Group Ltd,#SR241109,2024-11-11,2024,,,Timestate Real Estate Construction Wholesale Clothing Foreign Trade Limited Company,Timestate Real Estate Construction Wholesale Clothing Foreign Trade Limited Company,Receivable Invoice,SRND Store Sales,SRND Store Sales,3461.25,1,0,Timestate Real Estate Construction Wholesale Clothing Foreign Trade Limited Company - EN66 - Ultra Wide Angle Zoom Lens option (0.80-1.21),EN66 - Ultra Wide Angle Zoom Lens option (0.80-1.21),Projectors,description-rule
SRND Group Ltd,#SR241074,2024-08-22,2024,,,TNL Systems Ltd T/a The Next Level,TNL Systems Ltd T/a The Next Level,Receivable Invoice,SRND Store Sales,SRND Store Sales,186.15,1,0,TNL Systems Ltd T/a The Next Level - 50MOTD Fabric Track - 10,50MOTD Fabric Track - 10,Fabric track,description-rule
SRND Group Ltd,#SR241081,2024-09-11,2024,,,TNL Systems Ltd T/a The Next Level,TNL Systems Ltd T/a The Next Level,Receivable Invoice,SRND Store Sales,SRND Store Sales,186.15,1,0,TNL Systems Ltd T/a The Next Level - 50MOTD Fabric Track - 10,50MOTD Fabric Track - 10,Fabric track,description-rule
SRND Group Ltd,#SR241013,2024-02-29,2024,,,Van Berge Henegouwen Installaties B.V,Van Berge Henegouwen Installaties B.V,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,1502.03,1,0,Van Berge Henegouwen Installaties B.V - DT-PHG-2C custom porthole double glazed - 250 x 250 mm,DT-PHG-2C custom porthole double glazed - 250 x 250 mm,Projector Mounts,account
SRND Group Ltd,#SR241076,2024-08-23,2024,,,Van Berge Henegouwen Installaties B.V,Van Berge Henegouwen Installaties B.V,Receivable Invoice,Sales - Materials - Projection Screens,Projection Screens,14118.84,1,0,Van Berge Henegouwen Installaties B.V - Dynamic 4 - 4-Way Masking Screen - (D#EIZT0N6),Dynamic 4 - 4-Way Masking Screen - (D#EIZT0N6),Projection Screens,account
SRND Group Ltd,#SR241080,2024-09-11,2024,,,Van Berge Henegouwen Installaties B.V,Van Berge Henegouwen Installaties B.V,Receivable Invoice,SRND Store Sales,SRND Store Sales,390.0,1,0,Van Berge Henegouwen Installaties B.V - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241128,2025-01-17,2025,,,Van Berge Henegouwen Installaties B.V,Van Berge Henegouwen Installaties B.V,Receivable Invoice,SRND Store Sales,SRND Store Sales,1989.0,1,0,Van Berge Henegouwen Installaties B.V - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241130,2025-01-27,2025,,,Van Berge Henegouwen Installaties B.V,Van Berge Henegouwen Installaties B.V,Receivable Invoice,SRND Store Sales,SRND Store Sales,2340.0,1,0,Van Berge Henegouwen Installaties B.V - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241128,2025-03-25,2025,,,Van Berge Henegouwen Installaties B.V,Van Berge Henegouwen Installaties B.V,Receivable Credit Note,SRND Store Sales,SRND Store Sales,-1928.79,1,0,Van Berge Henegouwen Installaties B.V - Refund Discrepancy,Refund Discrepancy,Payments & adjustments,description-rule
SRND Group Ltd,#SR241159,2025-03-26,2025,,,Van Berge Henegouwen Installaties B.V,Van Berge Henegouwen Installaties B.V,Receivable Invoice,SRND Store Sales,SRND Store Sales,112.97,1,0,Van Berge Henegouwen Installaties B.V - Custom sized glass - Optical glass panel 15x15 cm (6mm thickness),Custom sized glass - Optical glass panel 15x15 cm (6mm thickness),Port holes & glass,description-rule
SRND Group Ltd,#SR241221,2025-07-31,2025,,,Van Berge Henegouwen Installaties B.V,Van Berge Henegouwen Installaties B.V,Receivable Invoice,SRND Store Sales,SRND Store Sales,10400.0,1,0,Van Berge Henegouwen Installaties B.V - Custom stainless steel HB to the size requested.,Custom stainless steel HB to the size requested.,Hush boxes,description-rule
SRND Group Ltd,#SR241257,2025-11-13,2025,,,Van Berge Henegouwen Installaties B.V,Van Berge Henegouwen Installaties B.V,Receivable Invoice,SRND Store Sales,SRND Store Sales,200.0,1,0,Van Berge Henegouwen Installaties B.V - DT Mini Frontier screen with 6 interchageable image surfaces and black backing,DT Mini Frontier screen with 6 interchageable image surfaces and black backing,Image surfaces,description-rule
SRND Group Ltd,#SR241276,2026-01-10,2026,,,Van Berge Henegouwen Installaties B.V,Van Berge Henegouwen Installaties B.V,Receivable Invoice,SRND Store Sales,SRND Store Sales,764.13,1,0,Van Berge Henegouwen Installaties B.V - Redesign of Custom HB,Redesign of Custom HB,"Services — design, commissioning & support",description-rule
SRND Group Ltd,#SR241027,2024-04-08,2024,,,Wasserman Live,Wasserman Live,Receivable Invoice,Sales - Materials - Plastic Fabric Track,Plastic Fabric Track,100.0,1,0,Wasserman Live - Fabric Walls Tool - Rocker,Fabric Walls Tool - Rocker,Plastic Fabric Track,account
SRND Group Ltd,#SR241235,2025-09-12,2025,,,WebcentrikAV,WebcentrikAV,Receivable Invoice,SRND Store Sales,SRND Store Sales,246.5,1,0,WebcentrikAV - Fabric Walls Tool - Set,Fabric Walls Tool - Set,Tools,description-rule
SRND Group Ltd,#SR241235,2025-09-12,2025,,,WebcentrikAV,WebcentrikAV,Receivable Invoice,SRND Store Sales,SRND Store Sales,4165.2,1,0,WebcentrikAV - Ultrasuede XL - 5548 Asphalt,Ultrasuede XL - 5548 Asphalt,Fabrics,description-rule
SRND Group Ltd,#SR241040,2024-04-29,2024,,,What you See and Hear Ltd,What you See and Hear Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,1500.0,1,0,What you See and Hear Ltd - Wooden Backbox 22 - Medium,Wooden Backbox 22 - Medium,Speakers,account
SRND Group Ltd,#SR241043,2024-05-10,2024,,,What you See and Hear Ltd,What you See and Hear Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,5250.0,1,0,What you See and Hear Ltd - STH-LR8G – MEDIUM FORMAT 2 WAY INVISIBLE SPEAKER - PAIR,STH-LR8G – MEDIUM FORMAT 2 WAY INVISIBLE SPEAKER - PAIR,Speakers,account
SRND Group Ltd,#SR241046,2024-05-15,2024,,,What you See and Hear Ltd,What you See and Hear Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,7780.34,1,0,What you See and Hear Ltd - STH-LR8G – MEDIUM FORMAT 2 WAY INVISIBLE SPEAKER - PAIR,STH-LR8G – MEDIUM FORMAT 2 WAY INVISIBLE SPEAKER - PAIR,Speakers,account
SRND Group Ltd,#SR241046,2024-05-15,2024,,,What you See and Hear Ltd,What you See and Hear Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,1084.54,1,0,What you See and Hear Ltd - STH-LR3G – LARGE FORMAT 3 WAY INVISIBLE SPEAKER - PAIR,STH-LR3G – LARGE FORMAT 3 WAY INVISIBLE SPEAKER - PAIR,Speakers,account
SRND Group Ltd,#SR241046,2024-05-15,2024,,,What you See and Hear Ltd,What you See and Hear Ltd,Receivable Invoice,Sales - Materials - Speakers,Speakers,3942.05,1,0,What you See and Hear Ltd - Metal Backbox 22 - Medium,Metal Backbox 22 - Medium,Speakers,account
